review_text,rating,date,upvotes
Pengiriman sangat lambat dan tidak sesuai ekspektasi.,2,2023-04-19,40
Aplikasi sangat bagus dan mudah digunakan!,4,2023-10-23,8
Banyak promo menarik setiap hari.,4,2023-07-09,6
"Promo sering tidak berlaku, sangat mengecewakan.",1,2023-11-19,6
Banyak promo menarik setiap hari.,4,2023-10-28,23
"Aplikasi sering crash, sangat frustasi!",1,2023-02-24,1
Beberapa fitur kurang jelas cara penggunaannya.,3,2023-02-15,87
"Aplikasi cukup baik, tapi bisa ditingkatkan.",3,2023-08-25,70
Banyak promo menarik setiap hari.,4,2023-12-05,20
Aplikasi sangat bagus dan mudah digunakan!,4,2023-08-26,58
"UI/UX sangat intuitif, tidak ada masalah.",4,2023-11-21,81
"Aplikasi sering crash, sangat frustasi!",2,2023-05-19,12
Terkadang ada bug kecil tapi tidak mengganggu.,3,2023-01-16,18
"Pengalaman standar, tidak istimewa tapi cukup baik.",3,2023-06-13,19
"Aplikasi sering crash, sangat frustasi!",2,2023-07-25,81
Banyak promo menarik setiap hari.,5,2023-04-16,94
"Pengalaman belanja terbaik, pengiriman cepat.",5,2023-06-07,27
Aplikasi sangat bagus dan mudah digunakan!,4,2023-07-21,40
"UI sangat membingungkan, sulit digunakan.",1,2023-11-12,34
"Pengalaman standar, tidak istimewa tapi cukup baik.",3,2023-08-12,22
Banyak bug yang mengganggu pengalaman belanja.,1,2023-08-27,4
"Pengalaman belanja terbaik, pengiriman cepat.",5,2023-05-16,68
"UI sangat membingungkan, sulit digunakan.",2,2023-10-10,54
"UI/UX sangat intuitif, tidak ada masalah.",5,2023-04-07,100
"Pengalaman belanja terbaik, pengiriman cepat.",4,2023-02-20,4
"Pengalaman belanja terbaik, pengiriman cepat.",4,2023-06-14,31
Terkadang ada bug kecil tapi tidak mengganggu.,3,2023-08-10,83
Pengiriman sangat lambat dan tidak sesuai ekspektasi.,1,2023-09-08,18
"Aplikasi sering crash, sangat frustasi!",2,2023-05-08,18
Pengiriman sangat lambat dan tidak sesuai ekspektasi.,2,2023-07-11,1
"Promo sering tidak berlaku, sangat mengecewakan.",1,2023-04-15,96
Banyak bug yang mengganggu pengalaman belanja.,2,2023-11-08,35
Aplikasi sangat bagus dan mudah digunakan!,5,2023-09-20,20
"UI/UX sangat intuitif, tidak ada masalah.",5,2023-12-10,4
Banyak bug yang mengganggu pengalaman belanja.,2,2023-11-17,15
Layanan pelanggan sangat responsif dan membantu.,4,2023-02-23,59
Beberapa fitur kurang jelas cara penggunaannya.,3,2023-09-23,41
"Pengalaman belanja terbaik, pengiriman cepat.",5,2023-08-06,40
Banyak bug yang mengganggu pengalaman belanja.,1,2023-11-23,41
Pengiriman sangat lambat dan tidak sesuai ekspektasi.,2,2023-11-08,27
Banyak promo menarik setiap hari.,5,2023-07-25,14
"UI sangat membingungkan, sulit digunakan.",1,2023-04-08,14
"UI/UX sangat intuitif, tidak ada masalah.",5,2023-06-05,69
Pengiriman sangat lambat dan tidak sesuai ekspektasi.,1,2023-12-20,27
"Pengalaman belanja terbaik, pengiriman cepat.",5,2023-08-03,52
Aplikasi sangat bagus dan mudah digunakan!,5,2023-03-22,48
"UI/UX sangat intuitif, tidak ada masalah.",4,2023-03-12,27
"Pengalaman standar, tidak istimewa tapi cukup baik.",3,2023-12-18,77
Terkadang ada bug kecil tapi tidak mengganggu.,3,2023-02-15,90
Banyak promo menarik setiap hari.,4,2023-08-25,58
Layanan pelanggan sangat responsif dan membantu.,4,2023-12-16,68
Beberapa fitur kurang jelas cara penggunaannya.,3,2023-02-20,43
"Aplikasi cukup baik, tapi bisa ditingkatkan.",3,2023-10-02,21
"Pengalaman belanja terbaik, pengiriman cepat.",4,2023-06-17,31
Layanan pelanggan sangat responsif dan membantu.,5,2023-12-25,77
Aplikasi sangat bagus dan mudah digunakan!,4,2023-06-15,80
Aplikasi sangat bagus dan mudah digunakan!,4,2023-12-01,45
Layanan pelanggan sangat responsif dan membantu.,4,2023-01-24,60
"Pengalaman belanja terbaik, pengiriman cepat.",4,2023-03-08,29
"Pengalaman standar, tidak istimewa tapi cukup baik.",3,2023-08-24,10
"Promo sering tidak berlaku, sangat mengecewakan.",2,2023-01-05,62
"Aplikasi sering crash, sangat frustasi!",2,2023-02-25,5
"Aplikasi cukup baik, tapi bisa ditingkatkan.",3,2023-02-22,25
"Pengalaman standar, tidak istimewa tapi cukup baik.",3,2023-11-22,19
"Promo sering tidak berlaku, sangat mengecewakan.",2,2023-10-09,74
"Promo sering tidak berlaku, sangat mengecewakan.",2,2023-10-23,1
"Pengalaman standar, tidak istimewa tapi cukup baik.",3,2023-08-17,52
Banyak bug yang mengganggu pengalaman belanja.,2,2023-08-05,73
"Pengalaman belanja terbaik, pengiriman cepat.",5,2023-11-28,84
Aplikasi sangat bagus dan mudah digunakan!,4,2023-10-10,56
Layanan pelanggan sangat responsif dan membantu.,4,2023-11-12,18
"Aplikasi sering crash, sangat frustasi!",2,2023-06-02,9
Layanan pelanggan sangat responsif dan membantu.,5,2023-11-14,8
"Promo sering tidak berlaku, sangat mengecewakan.",2,2023-07-13,74
Banyak promo menarik setiap hari.,4,2023-09-20,60
"UI sangat membingungkan, sulit digunakan.",1,2023-10-27,31
Banyak bug yang mengganggu pengalaman belanja.,2,2023-04-05,91
"UI sangat membingungkan, sulit digunakan.",2,2023-05-06,49
"UI sangat membingungkan, sulit digunakan.",2,2023-04-09,21
"UI/UX sangat intuitif, tidak ada masalah.",4,2023-01-05,33
Aplikasi sangat bagus dan mudah digunakan!,5,2023-12-15,66
"UI sangat membingungkan, sulit digunakan.",1,2023-09-15,20
Terkadang ada bug kecil tapi tidak mengganggu.,3,2023-05-28,20
"Pengalaman standar, tidak istimewa tapi cukup baik.",3,2023-11-06,51
"Aplikasi sering crash, sangat frustasi!",1,2023-05-23,93
"UI sangat membingungkan, sulit digunakan.",1,2023-04-05,79
"UI sangat membingungkan, sulit digunakan.",1,2023-10-03,38
"Pengalaman standar, tidak istimewa tapi cukup baik.",3,2023-04-04,22
"Promo sering tidak berlaku, sangat mengecewakan.",2,2023-12-02,18
"Aplikasi sering crash, sangat frustasi!",1,2023-11-06,13
"UI sangat membingungkan, sulit digunakan.",2,2023-05-24,27
Layanan pelanggan sangat responsif dan membantu.,4,2023-02-22,30
"Tidak buruk, tapi ada ruang untuk perbaikan.",3,2023-10-23,75
Aplikasi sangat bagus dan mudah digunakan!,4,2023-11-21,79
"UI/UX sangat intuitif, tidak ada masalah.",5,2023-09-15,1
Layanan pelanggan sangat responsif dan membantu.,4,2023-03-08,71
Terkadang ada bug kecil tapi tidak mengganggu.,3,2023-05-23,30
Aplikasi sangat bagus dan mudah digunakan!,4,2023-10-01,96
"Pengalaman standar, tidak istimewa tapi cukup baik.",3,2023-09-14,24
"Pengalaman belanja terbaik, pengiriman cepat.",5,2023-10-13,26
Banyak promo menarik setiap hari.,4,2023-03-27,25
Banyak promo menarik setiap hari.,4,2023-06-13,62
Banyak bug yang mengganggu pengalaman belanja.,2,2023-04-06,54
"UI/UX sangat intuitif, tidak ada masalah.",4,2023-03-02,37
Aplikasi sangat bagus dan mudah digunakan!,5,2023-09-05,51
"Promo sering tidak berlaku, sangat mengecewakan.",1,2023-10-06,64
Banyak promo menarik setiap hari.,4,2023-10-04,42
"Promo sering tidak berlaku, sangat mengecewakan.",2,2023-09-12,35
Banyak promo menarik setiap hari.,4,2023-01-27,19
"Aplikasi cukup baik, tapi bisa ditingkatkan.",3,2023-07-08,23
"Promo sering tidak berlaku, sangat mengecewakan.",2,2023-08-17,61
"Aplikasi cukup baik, tapi bisa ditingkatkan.",3,2023-11-03,80
Layanan pelanggan sangat responsif dan membantu.,4,2023-05-20,92
"Aplikasi sering crash, sangat frustasi!",1,2023-01-11,9
Layanan pelanggan sangat responsif dan membantu.,4,2023-10-05,62
"Pengalaman standar, tidak istimewa tapi cukup baik.",3,2023-02-04,14
Banyak promo menarik setiap hari.,4,2023-08-15,21
"UI/UX sangat intuitif, tidak ada masalah.",5,2023-07-19,90
Aplikasi sangat bagus dan mudah digunakan!,4,2023-12-04,29
Banyak bug yang mengganggu pengalaman belanja.,1,2023-04-18,86
"Promo sering tidak berlaku, sangat mengecewakan.",2,2023-12-19,56
"Aplikasi cukup baik, tapi bisa ditingkatkan.",3,2023-08-03,4
"UI sangat membingungkan, sulit digunakan.",1,2023-05-04,26
Aplikasi sangat bagus dan mudah digunakan!,5,2023-10-16,27
"Aplikasi sering crash, sangat frustasi!",1,2023-01-23,61
"Aplikasi sering crash, sangat frustasi!",2,2023-07-03,98
Pengiriman sangat lambat dan tidak sesuai ekspektasi.,2,2023-03-16,81
Layanan pelanggan sangat responsif dan membantu.,5,2023-04-27,38
"UI sangat membingungkan, sulit digunakan.",1,2023-06-21,87
"UI sangat membingungkan, sulit digunakan.",2,2023-10-15,33
Layanan pelanggan sangat responsif dan membantu.,4,2023-03-11,72
"UI sangat membingungkan, sulit digunakan.",2,2023-12-24,10
"Aplikasi cukup baik, tapi bisa ditingkatkan.",3,2023-03-03,88
"UI/UX sangat intuitif, tidak ada masalah.",5,2023-09-10,49
Terkadang ada bug kecil tapi tidak mengganggu.,3,2023-01-02,68
Pengiriman sangat lambat dan tidak sesuai ekspektasi.,1,2023-07-11,85
Aplikasi sangat bagus dan mudah digunakan!,5,2023-03-22,48
"UI/UX sangat intuitif, tidak ada masalah.",5,2023-02-23,79
Banyak bug yang mengganggu pengalaman belanja.,2,2023-04-19,31
Pengiriman sangat lambat dan tidak sesuai ekspektasi.,2,2023-06-12,0
Banyak bug yang mengganggu pengalaman belanja.,1,2023-11-11,11
"Pengalaman standar, tidak istimewa tapi cukup baik.",3,2023-11-24,99
Pengiriman sangat lambat dan tidak sesuai ekspektasi.,1,2023-04-25,64
"Promo sering tidak berlaku, sangat mengecewakan.",2,2023-05-16,31
"Pengalaman standar, tidak istimewa tapi cukup baik.",3,2023-05-14,65
"Promo sering tidak berlaku, sangat mengecewakan.",1,2023-06-06,59
Aplikasi sangat bagus dan mudah digunakan!,5,2023-07-21,5
"Aplikasi sering crash, sangat frustasi!",2,2023-11-23,89
Banyak bug yang mengganggu pengalaman belanja.,1,2023-03-20,74
Pengiriman sangat lambat dan tidak sesuai ekspektasi.,1,2023-09-18,26
"Aplikasi sering crash, sangat frustasi!",2,2023-09-15,9
"Tidak buruk, tapi ada ruang untuk perbaikan.",3,2023-03-20,95
Pengiriman sangat lambat dan tidak sesuai ekspektasi.,1,2023-03-03,29
"Pengalaman belanja terbaik, pengiriman cepat.",5,2023-12-17,31
"Aplikasi sering crash, sangat frustasi!",1,2023-02-05,85
"Aplikasi sering crash, sangat frustasi!",2,2023-10-21,2
Banyak bug yang mengganggu pengalaman belanja.,2,2023-02-15,32
Beberapa fitur kurang jelas cara penggunaannya.,3,2023-05-17,72
"UI sangat membingungkan, sulit digunakan.",2,2023-12-12,77
"Pengalaman standar, tidak istimewa tapi cukup baik.",3,2023-04-21,37
Aplikasi sangat bagus dan mudah digunakan!,5,2023-01-02,72
"Pengalaman standar, tidak istimewa tapi cukup baik.",3,2023-10-14,81
"Pengalaman belanja terbaik, pengiriman cepat.",4,2023-09-04,47
"Aplikasi sering crash, sangat frustasi!",2,2023-06-22,4
Banyak bug yang mengganggu pengalaman belanja.,2,2023-09-11,43
Banyak promo menarik setiap hari.,5,2023-06-25,72
"UI sangat membingungkan, sulit digunakan.",2,2023-06-18,33
Layanan pelanggan sangat responsif dan membantu.,4,2023-07-14,85
Terkadang ada bug kecil tapi tidak mengganggu.,3,2023-05-04,1
"UI/UX sangat intuitif, tidak ada masalah.",4,2023-10-07,75
Aplikasi sangat bagus dan mudah digunakan!,4,2023-08-17,3
"Aplikasi cukup baik, tapi bisa ditingkatkan.",3,2023-08-03,76
"Promo sering tidak berlaku, sangat mengecewakan.",2,2023-04-11,39
Layanan pelanggan sangat responsif dan membantu.,4,2023-03-23,21
"Aplikasi sering crash, sangat frustasi!",2,2023-09-05,84
Aplikasi sangat bagus dan mudah digunakan!,4,2023-11-11,9
"Pengalaman standar, tidak istimewa tapi cukup baik.",3,2023-01-16,34
Banyak bug yang mengganggu pengalaman belanja.,1,2023-10-12,76
"UI/UX sangat intuitif, tidak ada masalah.",5,2023-01-27,15
"Aplikasi cukup baik, tapi bisa ditingkatkan.",3,2023-06-04,89
Banyak bug yang mengganggu pengalaman belanja.,1,2023-03-05,52
"Promo sering tidak berlaku, sangat mengecewakan.",2,2023-04-20,5
Banyak promo menarik setiap hari.,5,2023-01-10,47
"Promo sering tidak berlaku, sangat mengecewakan.",2,2023-10-10,6
"Aplikasi cukup baik, tapi bisa ditingkatkan.",3,2023-07-26,97
"Aplikasi cukup baik, tapi bisa ditingkatkan.",3,2023-06-25,3
"UI/UX sangat intuitif, tidak ada masalah.",5,2023-12-07,27
Layanan pelanggan sangat responsif dan membantu.,4,2023-08-09,79
"Tidak buruk, tapi ada ruang untuk perbaikan.",3,2023-02-17,71
"Pengalaman belanja terbaik, pengiriman cepat.",5,2023-12-25,98
Layanan pelanggan sangat responsif dan membantu.,5,2023-03-03,2
Banyak promo menarik setiap hari.,4,2023-05-27,1
"Tidak buruk, tapi ada ruang untuk perbaikan.",3,2023-08-22,16
"Aplikasi sering crash, sangat frustasi!",1,2023-04-24,71
"Tidak buruk, tapi ada ruang untuk perbaikan.",3,2023-06-21,25
"Aplikasi cukup baik, tapi bisa ditingkatkan.",3,2023-12-23,29
Aplikasi sangat bagus dan mudah digunakan!,4,2023-06-25,2
Layanan pelanggan sangat responsif dan membantu.,5,2023-11-17,64
Pengiriman sangat lambat dan tidak sesuai ekspektasi.,1,2023-01-11,90
Banyak bug yang mengganggu pengalaman belanja.,2,2023-07-22,62
"Pengalaman belanja terbaik, pengiriman cepat.",5,2023-12-11,73
Layanan pelanggan sangat responsif dan membantu.,5,2023-06-20,78
Banyak bug yang mengganggu pengalaman belanja.,2,2023-04-19,39
Aplikasi sangat bagus dan mudah digunakan!,5,2023-01-10,69
Banyak promo menarik setiap hari.,4,2023-10-20,22
Pengiriman sangat lambat dan tidak sesuai ekspektasi.,1,2023-12-24,29
"UI sangat membingungkan, sulit digunakan.",1,2023-06-06,76
"Pengalaman belanja terbaik, pengiriman cepat.",5,2023-01-26,58
"UI/UX sangat intuitif, tidak ada masalah.",4,2023-10-11,98
Banyak promo menarik setiap hari.,4,2023-05-12,57
"Tidak buruk, tapi ada ruang untuk perbaikan.",3,2023-06-10,78
"Promo sering tidak berlaku, sangat mengecewakan.",1,2023-08-09,56
"UI/UX sangat intuitif, tidak ada masalah.",5,2023-05-17,92
Beberapa fitur kurang jelas cara penggunaannya.,3,2023-09-22,39
"Aplikasi sering crash, sangat frustasi!",2,2023-05-04,0
"Pengalaman belanja terbaik, pengiriman cepat.",5,2023-06-05,84
Beberapa fitur kurang jelas cara penggunaannya.,3,2023-02-17,94
"Promo sering tidak berlaku, sangat mengecewakan.",2,2023-09-02,60
Layanan pelanggan sangat responsif dan membantu.,5,2023-01-28,92
Beberapa fitur kurang jelas cara penggunaannya.,3,2023-03-22,38
Aplikasi sangat bagus dan mudah digunakan!,5,2023-02-15,21
Banyak promo menarik setiap hari.,4,2023-09-12,13
"Pengalaman belanja terbaik, pengiriman cepat.",5,2023-05-24,8
Pengiriman sangat lambat dan tidak sesuai ekspektasi.,2,2023-09-18,11
Banyak promo menarik setiap hari.,5,2023-10-22,99
"Pengalaman belanja terbaik, pengiriman cepat.",4,2023-08-23,90
"UI sangat membingungkan, sulit digunakan.",2,2023-02-20,57
Pengiriman sangat lambat dan tidak sesuai ekspektasi.,1,2023-02-26,12
"Pengalaman belanja terbaik, pengiriman cepat.",5,2023-12-03,4
Beberapa fitur kurang jelas cara penggunaannya.,3,2023-11-23,33
"Pengalaman standar, tidak istimewa tapi cukup baik.",3,2023-08-01,28
"UI sangat membingungkan, sulit digunakan.",2,2023-04-04,95
"UI sangat membingungkan, sulit digunakan.",1,2023-04-20,54
"Aplikasi sering crash, sangat frustasi!",1,2023-12-06,21
Layanan pelanggan sangat responsif dan membantu.,4,2023-04-12,90
Banyak bug yang mengganggu pengalaman belanja.,2,2023-12-22,28
Banyak promo menarik setiap hari.,5,2023-09-24,79
"Pengalaman standar, tidak istimewa tapi cukup baik.",3,2023-08-26,98
Banyak promo menarik setiap hari.,4,2023-02-19,70
"UI sangat membingungkan, sulit digunakan.",1,2023-01-19,25
Layanan pelanggan sangat responsif dan membantu.,5,2023-12-18,50
"Promo sering tidak berlaku, sangat mengecewakan.",2,2023-01-17,84
Banyak bug yang mengganggu pengalaman belanja.,1,2023-05-07,55
Aplikasi sangat bagus dan mudah digunakan!,4,2023-10-19,97
"Aplikasi cukup baik, tapi bisa ditingkatkan.",3,2023-06-23,24
Layanan pelanggan sangat responsif dan membantu.,4,2023-02-13,2
"UI sangat membingungkan, sulit digunakan.",1,2023-05-26,26
Banyak promo menarik setiap hari.,5,2023-05-21,85
Pengiriman sangat lambat dan tidak sesuai ekspektasi.,2,2023-06-15,44
Pengiriman sangat lambat dan tidak sesuai ekspektasi.,1,2023-06-22,37
Layanan pelanggan sangat responsif dan membantu.,5,2023-08-19,9
Terkadang ada bug kecil tapi tidak mengganggu.,3,2023-12-24,7
"Pengalaman belanja terbaik, pengiriman cepat.",5,2023-06-02,71
"Promo sering tidak berlaku, sangat mengecewakan.",2,2023-02-04,20
Beberapa fitur kurang jelas cara penggunaannya.,3,2023-04-20,54
Layanan pelanggan sangat responsif dan membantu.,4,2023-06-08,90
"Promo sering tidak berlaku, sangat mengecewakan.",2,2023-01-19,53
"UI/UX sangat intuitif, tidak ada masalah.",5,2023-11-08,7
"Aplikasi sering crash, sangat frustasi!",2,2023-12-20,40
Banyak promo menarik setiap hari.,4,2023-11-09,64
Pengiriman sangat lambat dan tidak sesuai ekspektasi.,1,2023-01-18,32
"UI/UX sangat intuitif, tidak ada masalah.",5,2023-02-15,82
Pengiriman sangat lambat dan tidak sesuai ekspektasi.,1,2023-05-24,19
"UI sangat membingungkan, sulit digunakan.",1,2023-12-08,0
"Aplikasi sering crash, sangat frustasi!",2,2023-10-08,43
"Pengalaman belanja terbaik, pengiriman cepat.",4,2023-10-23,23
Pengiriman sangat lambat dan tidak sesuai ekspektasi.,1,2023-06-11,74
Aplikasi sangat bagus dan mudah digunakan!,5,2023-05-13,78
Layanan pelanggan sangat responsif dan membantu.,5,2023-11-16,89
Aplikasi sangat bagus dan mudah digunakan!,5,2023-02-12,46
"Aplikasi cukup baik, tapi bisa ditingkatkan.",3,2023-06-14,70
"Pengalaman belanja terbaik, pengiriman cepat.",4,2023-01-24,90
"UI sangat membingungkan, sulit digunakan.",1,2023-10-01,87
Aplikasi sangat bagus dan mudah digunakan!,5,2023-07-07,62
Layanan pelanggan sangat responsif dan membantu.,4,2023-09-26,41
Terkadang ada bug kecil tapi tidak mengganggu.,3,2023-01-08,14
"Pengalaman belanja terbaik, pengiriman cepat.",5,2023-10-25,100
Banyak bug yang mengganggu pengalaman belanja.,2,2023-01-10,33
"Promo sering tidak berlaku, sangat mengecewakan.",1,2023-02-05,64
"Promo sering tidak berlaku, sangat mengecewakan.",2,2023-09-11,68
"UI sangat membingungkan, sulit digunakan.",1,2023-11-15,22
"UI/UX sangat intuitif, tidak ada masalah.",5,2023-04-28,91
Banyak bug yang mengganggu pengalaman belanja.,1,2023-10-22,61
"UI sangat membingungkan, sulit digunakan.",2,2023-09-13,19
"UI sangat membingungkan, sulit digunakan.",1,2023-11-23,4
"Pengalaman standar, tidak istimewa tapi cukup baik.",3,2023-03-15,44
"Pengalaman belanja terbaik, pengiriman cepat.",4,2023-09-18,39
Terkadang ada bug kecil tapi tidak mengganggu.,3,2023-08-08,33
"Aplikasi sering crash, sangat frustasi!",2,2023-03-17,11
"Pengalaman belanja terbaik, pengiriman cepat.",4,2023-04-15,4
"Pengalaman belanja terbaik, pengiriman cepat.",4,2023-05-28,34
Banyak promo menarik setiap hari.,4,2023-12-01,7
"Promo sering tidak berlaku, sangat mengecewakan.",2,2023-08-19,16
Banyak bug yang mengganggu pengalaman belanja.,1,2023-04-06,35
Banyak bug yang mengganggu pengalaman belanja.,2,2023-09-06,50
"Aplikasi cukup baik, tapi bisa ditingkatkan.",3,2023-07-20,80
"UI/UX sangat intuitif, tidak ada masalah.",4,2023-03-28,81
"Pengalaman belanja terbaik, pengiriman cepat.",5,2023-11-12,47
"UI sangat membingungkan, sulit digunakan.",2,2023-06-03,19
"Pengalaman belanja terbaik, pengiriman cepat.",4,2023-11-22,27
"Promo sering tidak berlaku, sangat mengecewakan.",1,2023-07-24,55
Beberapa fitur kurang jelas cara penggunaannya.,3,2023-07-25,96
Layanan pelanggan sangat responsif dan membantu.,5,2023-04-10,65
Banyak bug yang mengganggu pengalaman belanja.,1,2023-07-20,75
Aplikasi sangat bagus dan mudah digunakan!,5,2023-11-16,17
Beberapa fitur kurang jelas cara penggunaannya.,3,2023-01-20,60
"Pengalaman standar, tidak istimewa tapi cukup baik.",3,2023-12-01,84
"UI sangat membingungkan, sulit digunakan.",2,2023-01-02,33
"UI sangat membingungkan, sulit digunakan.",1,2023-10-08,25
"Pengalaman belanja terbaik, pengiriman cepat.",5,2023-11-08,12
Banyak bug yang mengganggu pengalaman belanja.,2,2023-04-01,64
"UI/UX sangat intuitif, tidak ada masalah.",5,2023-10-04,33
Banyak bug yang mengganggu pengalaman belanja.,1,2023-05-13,27
"UI sangat membingungkan, sulit digunakan.",1,2023-12-21,46
"Aplikasi cukup baik, tapi bisa ditingkatkan.",3,2023-08-23,36
Beberapa fitur kurang jelas cara penggunaannya.,3,2023-09-26,32
"Aplikasi cukup baik, tapi bisa ditingkatkan.",3,2023-09-22,44
"Aplikasi cukup baik, tapi bisa ditingkatkan.",3,2023-01-25,12
"Promo sering tidak berlaku, sangat mengecewakan.",2,2023-01-18,45
